title,type,price,private_owner,professional_name,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,terrace,balcony,storeroom,swimming_pool,garden_area,location,district,postalcode
Flat / apartment for rent in Rosas,Flat,1250,False,Area Casa,98,97.0,1st,,,3,2,True,True,False,True,True,False,False,True,False,", Subdistrict Rosas, District San Blas, Madrid, Madrid city, Madrid",San Blas,
Duplex for rent in calle de Albasanz NN,Duplex,850,False,ATRIUMEUROPA REAL ESTATE,88,,2nd,,,0,1,True,True,True,True,True,False,False,False,False,"Calle de Albasanz NN, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
"Flat / apartment for rent in calle de Deyanira, 10",Flat,900,False,InmoCaixa,76,,4th,,,2,1,True,True,True,False,False,True,True,True,False,"Calle de Deyanira, 10, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle Gremios,Flat,810,False,Alquila Tu Hogar,56,,1st,1960.0,,3,1,True,True,False,True,False,False,False,False,False,"Calle Gremios, Subdistrict Arcos, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle Marineros,Flat,860,False,Alquila Tu Hogar,58,,2nd,1960.0,,3,1,True,True,False,True,False,False,False,False,False,"Calle Marineros, Subdistrict Hellín, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
"Flat / apartment for rent in calle López de Aranda, 29",Flat,1650,True,,117,,4th,,south,2,3,True,True,True,True,True,False,False,True,False,"Calle López de Aranda, 29, Subdistrict Salvador, District San Blas, Madrid, Madrid city, Madrid",San Blas,28027.0
Flat / apartment for rent in calle de Zabalza,Flat,750,False,TEC INMUEBLES S.L,52,50.0,1st,1961.0,,2,1,True,True,False,True,True,False,False,False,False,"Calle de Zabalza, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle de Zabalza,Flat,750,False,RENTA GARANTIZADA S.A,38,,ground,,,2,1,True,True,False,False,False,False,False,False,False,"Calle de Zabalza, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in Salvador,Flat,900,False,Area Casa,70,69.0,2nd,,,1,1,True,True,False,True,False,False,False,False,False,", Subdistrict Salvador, District San Blas, Madrid, Madrid city, Madrid",San Blas,28027.0
Studio flat for rent in calle de Belfast,Studio,650,False,Profesional,50,49.0,2nd,,north,0,1,True,True,False,True,False,False,False,True,False,"Calle de Belfast, Urb. Rejas, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle Tejedores,Flat,830,False,Tengotucasa,59,,4th,,south,3,1,True,True,False,False,True,False,False,False,False,"Calle Tejedores, Subdistrict Amposta, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle de Albasanz,Flat,950,False,Tengotucasa,60,,1st,,east,2,1,True,True,True,True,False,False,False,True,False,"Calle de Albasanz, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle de Yécora,Flat,850,False,Tengotucasa,63,,2nd,,,1,1,True,True,True,True,True,False,True,True,False,"Calle de Yécora, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle de Yocasta,Flat,990,False,Alquiler Seguro,75,,,,,2,1,True,True,True,True,False,False,True,True,False,"Calle de Yocasta, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle de Etruria,Flat,1195,False,GRUPO ALQUILA,90,,2nd,,,3,1,True,True,False,True,True,False,False,False,False,"Calle de Etruria, Subdistrict Canillejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,
Flat / apartment for rent in Canillejas,Flat,1050,False,Inmofacil.com,105,,4th,1989.0,,2,2,True,True,False,True,False,True,False,False,False,", Subdistrict Canillejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle de los Aparejadores,Flat,850,False,Alquila Tu Hogar,64,,3rd,1960.0,,3,1,True,True,False,True,True,False,False,False,False,"Calle de los Aparejadores, Subdistrict Arcos, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle de Euterpe,Flat,1100,False,Concept Consultores,90,75.0,2nd,2009.0,south,2,1,True,True,True,True,False,False,True,True,False,"Calle de Euterpe, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle de Albadalejo,Flat,1400,False,Mario,137,,1st,,,3,2,True,True,True,True,False,True,True,True,False,"Calle de Albadalejo, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in Simancas,Flat,1200,False,Guerra & Méndez Propiedades,151,135.0,1st,2001.0,west,3,2,True,True,True,True,False,True,True,True,False,", Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,
"Flat / apartment for rent in Euterpe, 7",Flat,920,False,Roan,60,,1st,,east,2,1,True,True,True,True,False,False,True,True,False,"Euterpe, 7, Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in calle de Diana,Flat,1090,False,Alquiler Seguro,100,,,,,4,2,True,True,False,True,True,False,False,False,False,"Calle de Diana, Subdistrict Canillejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in san herculano,Flat,750,False,INMOBILIARIA CASTILLO,55,50.0,ground,1960.0,east,2,2,True,True,False,True,False,False,False,False,False,"san herculano, Subdistrict Canillejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
"Duplex for rent in Cronos, 24",Duplex,950,False,CASTILE REAL ESTATE,100,,1st,2007.0,,2,2,True,True,False,True,True,True,False,False,False,"Cronos, 24, Urb. Metrovialia, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in Rejas,Flat,780,False,Inmobiliaria Plenilunio,55,,4th,,,1,1,True,True,False,True,False,False,False,True,False,", Subdistrict Rejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
"Penthouse for rent in Juan de Arespacochaga y Felipe, 8",Penthouse,900,False,Libra gestión de proyectos,85,64.0,5th,2010.0,south,1,1,True,True,True,True,True,False,True,False,False,"Juan de Arespacochaga y Felipe, 8, Urb. Juan de Arespacochaga y Felipe, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in Canillejas,Flat,1200,False,Alfa inmobiliaria,134,,3rd,1979.0,east,4,2,True,True,False,True,True,False,False,False,False,", Subdistrict Canillejas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28022.0
Flat / apartment for rent in plaza Cronos,Flat,900,False,sh Madrid,56,51.0,4th,,north,1,1,True,False,False,True,False,False,False,True,False,"Plaza Cronos, Subdistrict Simancas, District San Blas, Madrid, Madrid city, Madrid",San Blas,28037.0
Flat / apartment for rent in calle de Armenteros,Flat,900,False,BASCONSA REAL STATE,69,,3rd,1950.0,south,3,1,True,True,False,True,True,False,False,False,False,"Calle de Armenteros, Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28039.0
"Flat / apartment for rent in Princesa, 3 D",Flat,1275,False,Gutiérrez y Pírfano,67,,12th,,west,1,1,True,True,False,True,False,False,False,False,False,"Princesa, 3 D, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Studio flat for rent in Argüelles,Studio,680,False,Spotahome,35,30.0,ground,,,0,1,True,True,False,True,False,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in calle de Ventura Rodríguez,Flat,1550,False,Mario,80,,2nd,,,2,2,True,True,False,True,False,True,False,False,False,"Calle de Ventura Rodríguez, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
Duplex for rent in Valdemarín,Duplex,1950,False,Inmobiliaria Internacional CPM,147,140.0,3rd,,west,2,3,True,True,True,True,True,False,True,True,False,", Subdistrict Valdemarín, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Flat / apartment for rent in Aravaca,Flat,1100,False,Fisol aravaca - pozuelo,95,,2nd,,,2,2,True,True,False,True,True,False,False,False,False,", Subdistrict Aravaca, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Flat / apartment for rent in Argüelles,Flat,1200,False,MYHOUSE,82,,,,,1,1,True,True,False,True,False,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Argüelles,Flat,2500,False,Engel & Völkers Madrid,180,162.0,180,1928.0,,3,2,True,True,False,True,False,True,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in glorieta San Vicente,Flat,1700,False,Solfai Consulting,57,50.0,1st,1981.0,,1,1,True,True,False,True,False,False,False,False,False,"Glorieta San Vicente, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdezarza,Flat,950,False,INMOACTIVOS MADRID,75,70.0,4th,1968.0,south,2,1,True,True,False,True,False,False,False,False,False,", Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
Flat / apartment for rent in calle Santa Comba,Flat,1350,False,Solfai Consulting,95,80.0,3rd,1962.0,,2,1,True,True,False,True,False,False,True,False,False,"Calle Santa Comba, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Aravaca,Flat,1900,False,Real-viv,162,,2nd,,,3,2,True,True,True,False,True,False,True,False,False,", Subdistrict Aravaca, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Penthouse for rent in avenida de Valdemarín,Penthouse,3300,False,Andra inversiones,200,,2nd,,,4,4,True,True,True,True,True,False,True,True,False,"Avenida de Valdemarín, Subdistrict Valdemarín, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
"Flat / apartment for rent in Santa Fe, 2",Flat,1700,False,Ivanova,105,102.0,3rd,,west,3,2,True,True,False,True,True,False,False,False,False,"Santa Fe, 2, Urb. Principe pio, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in calle de Irún,Flat,2150,False,aproperties real estate assets spain,86,,2nd,2021.0,north,2,2,True,True,True,True,True,True,True,True,False,"Calle de Irún, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
"Studio flat for rent in calle de San Restituto, 35",Studio,550,False,La Portería,30,,3rd,,,0,1,True,True,False,False,False,False,False,False,False,"Calle de San Restituto, 35, Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28039.0
Flat / apartment for rent in calle LOECHES,Flat,1750,False,Pyramid properties,130,115.0,1st,1975.0,east,3,2,True,True,False,True,False,False,False,False,False,"Calle LOECHES, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
"Flat / apartment for rent in avenida de Europa, 27",Flat,1095,False,Azata,95,,2nd,,east,2,1,True,True,False,True,True,False,False,False,False,"Avenida de Europa, 27, Subdistrict Aravaca, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Flat / apartment for rent in Argüelles,Flat,1200,False,Area Casa,82,81.0,3rd,,,1,1,True,True,False,True,False,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdezarza,Flat,1200,False,INMOHAPPY,79,,3rd,,,3,2,True,True,False,True,True,False,False,True,False,", Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
Flat / apartment for rent in Av. de Valladolid,Flat,1300,False,ECHEVARRIA REAL ESTATE MANAGEMEN,95,,6th,1990.0,east,3,1,True,True,False,True,False,False,False,False,False,"Av. de Valladolid, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdezarza,Flat,1200,False,Find House Inmobiliaria,80,,3rd,,,3,2,True,True,True,True,True,False,False,True,False,", Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
"Flat / apartment for rent in calle de Juan Álvarez Mendizábal, 27",Flat,2000,False,Sweet Home,98,,1st,,east,4,2,True,True,False,True,False,False,False,False,False,"Calle de Juan Álvarez Mendizábal, 27, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
 Detached house for rent in El Plantío,Detached,6000,False,Promora Aravaca,900,,,1960.0,,8,12,True,False,True,False,False,False,False,True,False,", Subdistrict El Plantío, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
"Flat / apartment for rent in Arriaza, 8",Flat,1090,False,Youhomey,70,65.0,2nd,,east,2,1,True,True,False,True,False,False,False,False,False,"Arriaza, 8, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in avenida de Valladolid,Flat,1300,False,PUBLICASA MADRID,83,,6th,,,3,1,True,True,False,True,False,False,False,False,False,"Avenida de Valladolid, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in avenida de Valladolid,Flat,1300,False,Look & Find Chamberí,80,,6th,,,3,1,True,True,False,False,False,False,False,False,False,"Avenida de Valladolid, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in calle de Juan Montalvo,Flat,1550,False,Alquiler Seguro,100,,,,,3,1,True,True,True,True,False,False,False,False,False,"Calle de Juan Montalvo, Subdistrict Ciudad Universitaria, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
Studio flat for rent in calle de Irún,Studio,1000,False,Modus Home Realtors,72,68.0,4th,,,0,1,True,True,False,True,False,False,False,False,False,"Calle de Irún, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdezarza,Flat,1200,False,ASESORES GOYA MADRID,80,,3rd,,,3,2,True,True,False,True,True,True,False,True,False,", Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
"Flat / apartment for rent in paseo del Comandante Fortea, 59",Flat,700,False,VIVIENDAS PRINCIPE PIO S.L.,35,,1st,1960.0,,1,1,True,True,False,True,False,False,False,False,False,"Paseo del Comandante Fortea, 59, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Argüelles,Flat,3100,True,,160,,9th,,east,3,2,True,True,True,True,True,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in calle de Mozart,Flat,1350,False,VIVIENDAS PRINCIPE PIO S.L.,85,,8th,1999.0,west,1,1,True,True,True,True,True,False,False,True,False,"Calle de Mozart, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Penthouse for rent in calle ALTAMIRANO,Penthouse,2500,False,Alquilofácil /Vendofácil Moncloa,160,,6th,,,3,2,True,True,False,True,True,False,False,False,False,"Calle ALTAMIRANO, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdemarín,Flat,1550,False,Promora Aravaca,118,,2nd,,,2,3,True,True,True,True,False,False,False,False,False,", Subdistrict Valdemarín, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Flat / apartment for rent in calle de la Sierra de Pajarejo,Flat,1400,False,Inmobaralia,70,60.0,1st,,,1,1,True,True,True,False,False,False,False,True,False,"Calle de la Sierra de Pajarejo, Subdistrict Valdemarín, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28023.0
Flat / apartment for rent in Argüelles,Flat,2500,True,,195,180.0,ground,,south,1,2,True,True,True,True,True,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
"Flat / apartment for rent in calle de la Princesa, 3",Flat,2000,True,,73,,8th,,west,1,1,True,True,False,True,False,False,False,False,False,"Calle de la Princesa, 3, Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in Valdezarza,Flat,1070,False,MARIFA,70,,ground,,,3,1,True,True,False,True,False,False,False,False,False,", Subdistrict Valdezarza, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,
Flat / apartment for rent in Argüelles,Flat,2500,False,LuxHOME,120,,4th,,west,3,2,True,True,False,True,True,False,False,False,False,", Subdistrict Argüelles, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
Flat / apartment for rent in calle Santa Comba,Flat,1350,False,Inmobiliaria HAM,115,90.0,3rd,,east,2,1,True,True,False,True,False,False,False,False,False,"Calle Santa Comba, Subdistrict Casa de Campo, District Moncloa, Madrid, Madrid city, Madrid",Moncloa,28008.0
